"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"698","KIAA0825 C5orf36",0.927804468053452,0.0104900524494584,FALSE
"699","TRPM5 LTRPC5 MTR1",0.926865596418725,0.0046699809012056,FALSE
"700","PCDHGB7",0.926221456342653,0.00511305090762015,FALSE
"701","C2orf16",0.926059452677617,0.00720612959015429,FALSE
"702","IGSF10 CMF608",0.925878645096745,0.00637951687016382,FALSE
"703","IL31RA CRL3 GPL UNQ6368/PRO21073/PRO21384",0.925325032285491,0.00496913090753874,FALSE
"704","LSM14A C19orf13 FAM61A RAP55 RAP55A",0.923592325910917,0.00800491043185241,FALSE
"705","NPHP4 KIAA0673",0.922494439970768,0.00618095500338748,FALSE
"706","RBM10 DXS8237E GPATC9 GPATCH9 KIAA0122",0.920958868664934,0.00430125066533385,FALSE
"707","ZFP28 KIAA1431",0.920601342326719,0.00556131070106672,FALSE
"708","C1R",0.918087578025965,0.00717504052466311,FALSE
"709","IGSF6 DORA",0.917388013318499,0.00645892287845344,FALSE
"710","BRF2 BRFU PRO1470",0.917342954021011,0.00580147513331141,FALSE
"711","NR2E3 PNR RNR",0.916659857373947,0.00573913714764157,FALSE
"712","DNAH6 DNAHC6 DNHL1 HL2 KIAA1697",0.915756845279144,0.00472452373948534,FALSE
"713","SNX13 KIAA0713",0.915615698301609,0.00482864131150679,FALSE
"714","OLFM2 NOE2",0.915478932528028,0.00682438986869118,FALSE
"715","CCDC106",0.913875965623026,0.00613786653302751,FALSE
"716","NAV1 KIAA1151 KIAA1213 POMFIL3 STEERIN1",0.913610204123184,0.00447936542930423,FALSE
"717","KCTD2 KIAA0176",0.910814253991282,0.00813033030158856,FALSE
"718","PRKCQ PRKCT",0.909214253459826,0.00571733030864427,FALSE
"719","IL12RB1 IL12R IL12RB",0.907707121833839,0.00458855124881203,FALSE
"720","TNNI3 TNNC1",0.907502360571261,0.00848860670750552,FALSE
"721","IQANK1",0.90196703364898,0.00488385172578571,FALSE
"722","RELB",0.901847853577159,0.00691192285571324,FALSE
"723","CERS3 LASS3",0.900240327177379,0.00684896798452823,FALSE
"724","BTNL2",0.899846127351886,0.00621063915688019,FALSE
"725","DBX2",0.899844798393643,0.00686923509163231,FALSE
"726","BAG3 BIS",0.899391555871937,0.00446941112465412,FALSE
"727","GABRA3",0.898104733217128,0.00494757083697212,FALSE
"728","ROMO1 C20orf52",0.897891644784316,0.00705146053471504,FALSE
"729","TAF4B TAF2C2 TAFII105",0.896411388168136,0.00508056647346711,FALSE
"730","CMSS1 C3orf26",0.895373778653862,0.00565909269286318,FALSE
"731","NPNT EGFL6L POEM UNQ295/PRO334",0.894320473077702,0.00750188168846326,FALSE
"732","C12orf54 HSD-29 HSD-30 HSD29 HSD30",0.894308894604432,0.00523619671400654,FALSE
"733","GRAMD1C UNQ2543/PRO6095",0.891647050463959,0.00434597212448282,FALSE
"734","EBNA1BP2 EBP2",0.89136830706892,0.00639950234888739,FALSE
"735","RP1 ORP1",0.889174674119953,0.00907219384061221,FALSE
"736","MTRF1L MTRF1A",0.88709236389683,0.00591296840351125,FALSE
"737","FURIN FUR PACE PCSK3",0.885962025820238,0.00824571219612545,FALSE
"738","IGF2BP3 IMP3 KOC1 VICKZ3",0.885568504159576,0.00569788974978516,FALSE
"739","ENAM",0.884295534678415,0.00508150865138486,FALSE
"740","PRMT8 HRMT1L3 HRMT1L4",0.884123587382556,0.00862283565782385,FALSE
"741","WDR7 KIAA0541 TRAG",0.879785467321984,0.00871608951567356,FALSE
"742","SMARCB1 BAF47 INI1 SNF5L1",0.876740850493315,0.0074884145048092,FALSE
"743","GTF2IRD1 CREAM1 GTF3 MUSTRD1 RBAP2 WBSCR11 WBSCR12",0.875419406508927,0.0044123830269859,FALSE
"744","USP9X DFFRX FAM USP9",0.874543487403557,0.00558452555058462,FALSE
"745","HUS1",0.871032811719765,0.00485011380688212,FALSE
"746","PSG4 CGM4 PSG9",0.866059607545889,0.00654568937317269,FALSE
"747","SARS2 SARSM",0.864840146133162,0.00732078008899608,FALSE
"748","CYP2C9 CYP2C10",0.859303541409934,0.00585519692774344,FALSE
"749","IGHM",0.858231547706382,0.00440355206584552,FALSE
"750","NOP2 NOL1 NSUN1",0.857236444530546,0.00830272003303077,FALSE
"751","STXBP6 HSPC156",0.856019834953019,0.00395689449181172,FALSE
"752","KRT73 K6IRS3 KB36 KRT6IRS3",0.855758323060348,0.00517498382116391,FALSE
"753","PRAMEF33",0.853334710223548,0.00800331414674854,FALSE
"754","ABCA5 KIAA1888",0.853200765655373,0.00600541345380993,FALSE
"755","CGNL1 JACOP KIAA1749",0.852757481213043,0.00554569977526043,FALSE
"756","NTF3",0.85208318711045,0.0101322588071508,FALSE
"757","TRDC",0.851045748079521,0.00799138792569844,FALSE
"758","ITGB4",0.849695076540314,0.00554652645518943,FALSE
"759","MARK3 CTAK1 EMK2",0.849615061089361,0.00785736810817027,FALSE
"760","ZFHX4",0.848364534535667,0.00477007432679623,FALSE
"761","POLG MDP1 POLG1 POLGA",0.847577053654616,0.00594916450666578,FALSE
"762","FAM122C",0.847321412150444,0.00430472071019335,FALSE
"763","CIP2A KIAA1524",0.842748177976258,0.00478746113386555,FALSE
"764","DLEC1 DLC1",0.842364839219414,0.00474359519717657,FALSE
"765","PPP2R5E",0.841529657072613,0.00402051569897964,FALSE
"766","CWC25 CCDC49",0.841251165824787,0.00934823402925975,FALSE
"767","THUMPD1",0.839739241643489,0.00570430131840063,FALSE
"768","PSMD3",0.839040670991029,0.00454514118262392,FALSE
"769","ADAMTS8 METH2",0.833400559687126,0.00434043708108636,FALSE
"770","ZKSCAN2 ZNF694",0.831067988071258,0.00633592765634586,FALSE
"771","CAD",0.830489635838859,0.00400180461809244,FALSE
"772","MYORG KIAA1161",0.824293693310526,0.00665330678903445,FALSE
"773","GPATCH8 GPATC8 KIAA0553",0.819799063793003,0.00700002469929405,FALSE
"774","ZNF485",0.817672236901913,0.00528220172249856,FALSE
"775","CIART C1orf51",0.81653063814553,0.00743104101910844,FALSE
"776","TNFRSF19 TAJ TROY UNQ1888/PRO4333",0.816092457718707,0.00602295453706061,FALSE
"777","AMPH AMPH1",0.813073291399604,0.0072098953758425,FALSE
"778","CAND1 KIAA0829 TIP120 TIP120A",0.811060285503025,0.0054377394176455,FALSE
"779","HP",0.807221999788517,0.00461804733460592,FALSE
"780","COL25A1",0.805266080584495,0.00610589188561468,FALSE
"781","KLHL6",0.803018158201287,0.00385329398972557,FALSE
"782","SCML2",0.801949767973102,0.0048237225313247,FALSE
"783","LAMB1",0.80057149495746,0.0061268861563651,FALSE
"784","CCL24 MPIF2 SCYA24",0.799764734521503,0.0063639234543758,FALSE
"785","METTL9 DREV CGI-81",0.791832838937673,0.00628206737753984,FALSE
"786","ANKRD20A5P ANKRD20A5",0.789083639837873,0.00545119309892332,FALSE
"787","CFAP52 WDR16 WDRPUH",0.785170178137236,0.00601658258193878,FALSE
"788","ANAPC7 APC7",0.783085330818743,0.00715372505191228,FALSE
"789","SOGA3 C6orf174",0.781566713018201,0.00473761128086022,FALSE
"790","ENPP2 ATX PDNP2",0.781143499412345,0.00383394424889509,FALSE
"791","SULF1 KIAA1077",0.778752051412813,0.00638968625262045,FALSE
"792","TSGA10 CEP4L",0.778388147034914,0.00687521814402815,FALSE
"793","REST NRSF XBR",0.777917860004852,0.00430486884402626,FALSE
"794","SYNM DMN KIAA0353 SYN",0.777779190209788,0.004280873327629,FALSE
"795","CDKN1A CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1",0.772431868705018,0.00509209863857702,FALSE
"796","CCDC80 DRO1 URB HBE245",0.770163110914975,0.00522958790837212,FALSE
"797","SLC44A1 CD92 CDW92 CTL1",0.768992229571158,0.00505458931963686,FALSE
"798","LMAN1L ERGL UNQ2784/PRO7174",0.768765497654599,0.00358097737389741,FALSE
"799","CHRM4",0.768575255098174,0.00563606505572643,FALSE
"800","GNAZ",0.768264138574745,0.00588242006755147,FALSE
"801","NEXN",0.76733907147058,0.00410545335741405,FALSE
"802","FAM13C FAM13C1",0.762424074244862,0.00691790921240245,FALSE
"803","CRIPAK",0.762049162289401,0.00402388586871258,FALSE
"804","CD5L API6 UNQ203/PRO229",0.761973377668207,0.00697610378608942,FALSE
"805","DNAJC16 KIAA0962",0.761292286606688,0.00581663806524791,FALSE
"806","LAMB2 LAMS",0.760380642019001,0.00565809132645498,FALSE
"807","AKAP8 AKAP95",0.758697071354618,0.00487632175407787,FALSE
"808","PRDM13 PFM10",0.756144763686997,0.00419877735733313,FALSE
"809","LRRC10",0.752955884772597,0.00390267524336652,FALSE
"810","VARS1 G7A VARS VARS2",0.752640570040402,0.00565502937825407,FALSE
"811","NCAPD3 CAPD3 KIAA0056",0.751277396917345,0.00560036178676705,FALSE
"812","PHF20 C20orf104 GLEA2 HCA58 NZF TZP",0.750652410158972,0.00533276687301848,FALSE
"813","PBRM1 BAF180 PB1",0.749855447135335,0.00489181824945005,FALSE
"814","SHC2 SCK SHCB",0.748644888325318,0.00343586425675624,FALSE
"815","GOLGA6L7",0.748607948315549,0.00428384626675941,FALSE
"816","MYO5B KIAA1119",0.74654698028522,0.00619370170847174,FALSE
"817","CEP170 FAM68A KAB KIAA0470",0.743987263916509,0.00526971766135968,FALSE
"818","MRPL58 DS1 ICT1",0.743757509687576,0.00435911902304391,FALSE
"819","INPP5B OCRL2",0.74284534141086,0.00440856107109693,FALSE
"820","PTPN6 HCP PTP1C",0.74201892430243,0.00733558166240238,FALSE
"821","RIPK4 ANKRD3 DIK",0.741259524389605,0.00569444366141477,FALSE
"822","ALDH16A1",0.735810272939538,0.00503148080545376,FALSE
"823","RUNDC1 LP5161",0.734893426898312,0.0043362572763814,FALSE
"824","GHSR",0.732473108839926,0.00457252196487331,FALSE
"825","A2M CPAMD5 FWP007",0.732143622727921,0.00371013042424053,FALSE
"826","DENND5A KIAA1091 RAB6IP1",0.731270330964813,0.00437922991697961,FALSE
"827","PMM2",0.729744890145676,0.00521010159844511,FALSE
"828","PCSK9 NARC1 PSEC0052",0.728535265083476,0.00476056559801688,FALSE
"829","IQUB",0.726841138197788,0.00478275928317405,FALSE
"830","ABCB10",0.721531877106253,0.00508505688287609,FALSE
"831","CENPB",0.717485500074833,0.00606488574675294,FALSE
"832","ABTB2",0.717167088524095,0.00537207673419671,FALSE
"833","GAL3ST2 GP3ST",0.716407651519042,0.00646629755619337,FALSE
"834","ABI3BP NESHBP TARSH",0.715076368498181,0.00687086931640993,FALSE
"835","DCLK1 DCAMKL1 DCDC3A KIAA0369",0.714268281369279,0.00485090232165265,FALSE
"836","PRPSAP2",0.713340940886503,0.00448896068726977,FALSE
"837","TSEN34 LENG5 SEN34",0.71082471166725,0.00413553393707026,FALSE
"838","WNT7A",0.710084047900917,0.00460863585681463,FALSE
"839","LRPPRC LRP130",0.708984878766884,0.00532828872558846,FALSE
"840","TCN2 TC2",0.706428024612352,0.00478836566323961,FALSE
"841","MAP1A MAP1L",0.705066122084443,0.00448316120546734,FALSE
"842","TOMM20L UNQ9438/PRO34772",0.701757807777145,0.00580915975733878,FALSE
"843","ZNF232 ZSCAN11",0.701726622920823,0.00615402980940737,FALSE
"844","FSD1 GLFND MIR1 VLP27",0.701390298180673,0.00418345426273724,FALSE
"845","TRAK2 ALS2CR3 KIAA0549",0.701128087967103,0.00495015372841086,FALSE
"846","RGS7BP R7BP",0.700007927132134,0.00483562354790947,FALSE
"847","ZNF345",0.699974489586793,0.00473937344796958,FALSE
"848","CPA2",0.698624022199745,0.00466084625471809,FALSE
"849","SENP7 KIAA1707 SSP2 SUSP2",0.698071874515238,0.00594941349842779,FALSE
"850","C5orf38 CEI",0.69765025139144,0.00455747672874143,FALSE
"851","BMP5",0.697603359420921,0.00481401941775419,FALSE
"852","RETREG3 FAM134C",0.695624670301509,0.00460643199932639,FALSE
"853","FBXL19 FBL19",0.694599372356166,0.0040023913646312,FALSE
"854","ZNF732",0.693134880436867,0.00454409799657859,FALSE
"855","DOCK10 KIAA0694 ZIZ3",0.692627592652556,0.00572568817970328,FALSE
"856","FRAS1 KIAA1500",0.692395232045449,0.00633587436651161,FALSE
"857","STK31 SGK396",0.691362128159518,0.00521209841387507,FALSE
"858","ZFHX2 KIAA1056 KIAA1762 ZNF409",0.684812859814294,0.00501074882996258,FALSE
"859","SENP6 KIAA0797 SSP1 SUSP1 FKSG6",0.684663796071971,0.00579707548622659,FALSE
"860","SNCAIP",0.683618563654843,0.00507536032556839,FALSE
"861","MCUB CCDC109B",0.682658691484662,0.00468756048481509,FALSE
"862","CTSO CTSO1",0.681729580616183,0.0038743293387746,FALSE
"863","NCOA1 BHLHE74 SRC1",0.680181102138455,0.00523866975160047,FALSE
"864","LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087",0.67971217438139,0.00404875676042151,FALSE
"865","ZMYND11 BRAM1 BS69",0.675403729706016,0.00344426466135587,FALSE
"866","REPS1",0.675294867636588,0.00429145024448264,FALSE
"867","TRAPPC8 KIAA1012",0.670933532389501,0.00394738993058073,FALSE
"868","KIF16B C20orf23 KIAA1590 SNX23",0.67066708470141,0.00372094173041484,FALSE
"869","TMC8 EVER2 EVIN2",0.669248326769452,0.0050707922383626,FALSE
"870","MLH1 COCA2",0.668570731925708,0.00408753329750665,FALSE
"871","AKAP1 AKAP149 PRKA1",0.665268163424422,0.00541074104303047,FALSE
"872","LCOR C10orf12 KIAA1795 MLR2",0.664259818724878,0.00449147929909296,FALSE
"873","MED8",0.663894678590832,0.00537423636462509,FALSE
"874","GPLD1 PIGPLD1",0.663621239434505,0.00606084742677081,FALSE
"875","RADX CXorf57",0.662039576258968,0.00396647529221216,FALSE
"876","LINC00336 C6orf227 NCRNA00336",0.661600464292174,0.00405648180923781,FALSE
"877","RPS6KA6 RSK4",0.661150310306894,0.00539137114438905,FALSE
"878","ZNF581 HSPC189",0.660810760928857,0.00370826752882266,FALSE
"879","RIOK3 SUDD",0.660551248528694,0.00449288845963237,FALSE
"880","LRBA BGL CDC4L LBA",0.659256066219143,0.00453853932095152,FALSE
"881","TOE1",0.658816056544026,0.00543988568991693,FALSE
"882","L1TD1 ECAT11",0.658487302871681,0.0050267050033599,FALSE
"883","CCDC158",0.656781815778629,0.00479718972892165,FALSE
"884","CDC14A",0.655867785806496,0.00386903420398037,FALSE
"885","INSR",0.654654978519879,0.00471215733271659,FALSE
"886","DNA2 DNA2L KIAA0083",0.65290004705572,0.00383965382471153,FALSE
"887","C8orf49",0.652848251735747,0.00477563821494732,FALSE
"888","NT5C3A NT5C3 P5N1 UMPH1 HSPC233",0.652530340552309,0.00401462111230052,FALSE
"889","PRSS23 ZSIG13 UNQ270/PRO307",0.651940168016839,0.00522621209949983,FALSE
"890","UGGT2 UGCGL2 UGT2",0.651248283604922,0.00483194850150496,FALSE
"891","PARD6A PAR6A",0.649806052304996,0.00469115973621046,FALSE
"892","TAF1 BA2R CCG1 CCGS TAF2A",0.649683690623904,0.00566433517941355,FALSE
"893","GPI",0.648422830040516,0.00508032240304445,FALSE
"894","MBIP BM-015",0.648255005094697,0.00445575672899903,FALSE
"895","DYNC2H1 DHC1B DHC2 DNCH2 DYH1B KIAA1997",0.64767526538504,0.00558227137619531,FALSE
"896","CD248 CD164L1 TEM1",0.647603386363031,0.00541668617747841,FALSE
"897","PZP CPAMD6",0.64731419106749,0.00422169330778839,FALSE
"898","SYT6",0.646112253383894,0.00500598768128049,FALSE
"899","HAT1 KAT1",0.645078993360237,0.00492616072635568,FALSE
"900","ZFAT KIAA1485 ZFAT1 ZNF406",0.643410849407202,0.00564537844398581,FALSE
"901","EIF2S3 EIF2G",0.643286705072118,0.00469019877340332,FALSE
"902","KMT2E MLL5",0.642186625400555,0.0047911109388325,FALSE
"903","PIK3R6 C17orf38",0.642103892375417,0.00387822537128003,FALSE
"904","C12orf66",0.641822899978447,0.00375686721718264,FALSE
"905","Q6ZS46",0.641706953457053,0.00346260607018916,FALSE
"906","TULP1 TUBL1",0.64167330670065,0.00507848229477048,FALSE
"907","DPYSL2 CRMP2 ULIP2",0.639746348417113,0.00469117068329994,FALSE
"908","CMYA5 C5orf10 DTNBP2 SPRYD2 TRIM76",0.639173340665767,0.00438354649778338,FALSE
"909","SYCP2 SCP2",0.637241971262721,0.00521402435273526,FALSE
"910","NAV3 KIAA0938 POMFIL1 STEERIN3",0.636207325348458,0.00575928385054037,FALSE
"911","C17orf98",0.634864519662802,0.00465573606879441,FALSE
"912","O00370",0.634569376962272,0.00508176104277805,FALSE
"913","LRRC9",0.634323241045792,0.00484915221937255,FALSE
"914","NTN4",0.630764876177611,0.0036516479086189,FALSE
"915","LRRIQ1 KIAA1801",0.627389927489148,0.00473623801165977,FALSE
"916","ZNF480",0.622815863668229,0.00484918508546604,FALSE
"917","LAMC3",0.620375248242821,0.00376112425180067,FALSE
"918","SLC5A12 SMCT2",0.618809501790924,0.00571590010174367,FALSE
"919","TTC14 KIAA1980 UNQ5813/PRO19630",0.615543166787649,0.00407092598007876,FALSE
"920","HMCN1 FIBL6",0.614928509755128,0.0045484616304617,FALSE
"921","KIF14 KIAA0042",0.613933355600595,0.00515842656869332,FALSE
"922","R3HDML",0.613862476736657,0.00451015695328456,FALSE
"923","RIOK1 RIO1",0.611169239369008,0.00403067377708814,FALSE
"924","ADGRE3 EMR3 UNQ683/PRO1562",0.611159533829538,0.00480708298680436,FALSE
"925","COMP",0.60951656548818,0.00403557030995204,FALSE
"926","NUP107",0.609085491724752,0.00442831958943148,FALSE
"927","FSIP2",0.609015220814079,0.00429253507064982,FALSE
"928","BRPF3 KIAA1286",0.608518014818994,0.00382837603805329,FALSE
"929","GKAP1 GKAP42 FKSG21",0.607352528369308,0.00323272290764663,FALSE
"930","LINC00473 C6orf176",0.605673595266989,0.00568277607261808,FALSE
"931","IGHV3-9",0.604241191985299,0.00467108606221613,FALSE
"932","LAMB3 LAMNB1",0.603855410623906,0.00395451499414069,FALSE
"933","GOLGA4",0.597699638259197,0.00468580404456362,FALSE
"934","PLCB4",0.596838643630283,0.00506111737197172,FALSE
"935","ZBTB10 RINZF RINZFC",0.596476432464261,0.00530915389612812,FALSE
"936","KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1",0.596423559748036,0.00470183495897036,FALSE
"937","HCN1 BCNG1",0.595003805665403,0.00379306709667515,FALSE
"938","KIF1C KIAA0706",0.594978753687538,0.00404129385044444,FALSE
"939","DOCK2 KIAA0209",0.594000592376183,0.00423411029805202,FALSE
"940","STS ARSC1",0.593982310120046,0.00428840047732335,FALSE
"941","EXOC5 SEC10 SEC10L1",0.593689035752366,0.00392663977920166,FALSE
"942","CDC25A",0.592241648611989,0.00553985153816753,FALSE
"943","TTLL12 KIAA0153",0.590886523739677,0.00535071578467318,FALSE
"944","PTPN18 BDP1",0.589321952107575,0.00437453314209618,FALSE
"945","FMN2",0.587888415562631,0.00513512052687295,FALSE
"946","NPAP1 C15orf2",0.587339449090246,0.003752625627493,FALSE
"947","OGA HEXC KIAA0679 MEA5 MGEA5",0.586984048092759,0.00514538277820197,FALSE
"948","SMYD5 RAI15",0.586907129551328,0.0049172769668965,FALSE
"949","GADD45A DDIT1 GADD45",0.584554510967259,0.00599448633818262,FALSE
"950","HNF4G NR2A2",0.583139297906555,0.0033790367993784,FALSE
"951","TENM4 KIAA1302 ODZ4 TNM4",0.582973808350031,0.00455405493275375,FALSE
"952","ITIH3",0.580251923429941,0.00430018360888025,FALSE
"953","SPIRE1 KIAA1135 SPIR1",0.580159661840234,0.00465116707064368,FALSE
"954","GFAP",0.576169492756382,0.00420957601601396,FALSE
"955","CPEB1 CPEB",0.575728109614866,0.00381264141694979,FALSE
"956","F11",0.574810103120942,0.00498817663984224,FALSE
"957","DNAJC19 TIM14 TIMM14",0.57403285793982,0.00476396823576795,FALSE
"958","MAP7D3 MDP3",0.573940548235615,0.00467093361331421,FALSE
"959","ATP5F1A ATP5A ATP5A1 ATP5AL2 ATPM",0.5738331713418,0.00398609471226715,FALSE
"960","MTF2 PCL2",0.572631298833929,0.00502435753155073,FALSE
"961","ARFGEF1 ARFGEP1 BIG1",0.571224610154495,0.00463643957698758,FALSE
"962","ACOD1 IRG1",0.570934838793505,0.00460293273809754,FALSE
"963","ACE DCP DCP1",0.569038123816313,0.00342560015764875,FALSE
"964","ITGA8",0.568558271228959,0.00409417013023297,FALSE
"965","AMER1 FAM123B WTX",0.568422562457965,0.00425506413784285,FALSE
"966","CYP4F3 LTB4H",0.567178821599315,0.00392764490140134,FALSE
"967","C3AR1 AZ3B C3R1 HNFAG09",0.561858846334456,0.00363878977168269,FALSE
"968","PRKACG",0.560785602134974,0.0045459625555664,FALSE
"969","CORO2A IR10 WDR2",0.560083642853289,0.00417215397978586,FALSE
"970","FAM111B CANP",0.560032003928319,0.00370537706334973,FALSE
"971","CAPN13",0.55980098430147,0.00398599863224222,FALSE
"972","COL7A1",0.555184741126297,0.00420945522132616,FALSE
"973","ATP2B3",0.554897240361054,0.0045430935677272,FALSE
"974","SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1",0.552736820436895,0.00499253528501272,FALSE
"975","ITPKB",0.549868559473879,0.00404844961369654,FALSE
"976","IL22RA1 IL22R",0.547662618456595,0.00389042946981129,FALSE
"977","NIPSNAP1",0.547012944281342,0.0038726951103439,FALSE
"978","ST6GALNAC3 SIAT7C UNQ2787/PRO7177",0.546833608585942,0.00393629761045804,FALSE
"979","PLEKHH3",0.545112761234822,0.0042124111481307,FALSE
"980","SCN4B",0.542595518541933,0.00456793464717429,FALSE
"981","PDZD9 C16orf65",0.538946084924767,0.00471516557393256,FALSE
"982","ZNF804A C2orf10",0.538274457632415,0.00355645931095789,FALSE
"983","LRCH2 KIAA1495",0.535788219052352,0.00509157879016467,FALSE
"984","NOS1",0.53574473422362,0.00542328385561231,FALSE
"985","SNAPC4 SNAP190",0.535441020635027,0.00406699045959674,FALSE
"986","C2orf81",0.532939829647276,0.00417421510019712,FALSE
"987","ZNF445 ZFP445 ZKSCAN15 ZNF168",0.53065526225777,0.00437151830078373,FALSE
"988","PHGDH PGDH3",0.529790291946785,0.00392591337492839,FALSE
"989","ABCC6 ARA MRP6",0.529209691453808,0.0037306048082623,FALSE
"990","EPM2A",0.528808787456967,0.00384471470934229,FALSE
"991","MKS1",0.52810234599016,0.00372096404171064,FALSE
"992","KIAA0895",0.521710367957905,0.00455049034107121,FALSE
"993","SLC24A4 NCKX4",0.521280588963712,0.00362250083932427,FALSE
"994","VAX1",0.520270717796425,0.00406496767773703,FALSE
"995","PLEKHG3 KIAA0599",0.518508991761305,0.00364302251241737,FALSE
"996","ALX4 KIAA1788",0.518401871877831,0.00469081722982448,FALSE
"997","METTL2B",0.514425375753703,0.00397047871672171,FALSE
"998","CTNND1 KIAA0384",0.513922848801492,0.00317982115026764,FALSE
"999","COL17A1 BP180 BPAG2",0.513742277897807,0.00443027336125194,FALSE
"1000","FBH1 FBX18 FBXO18",0.511122647157281,0.00347795480550655,FALSE
"1001","MAMSTR MASTR",0.509725040740053,0.00497592675997795,FALSE
"1002","QRICH2",0.509392128785109,0.0036165539344364,FALSE
"1003","PPP4R3A KIAA2010 PP4R3A SMEK1 MSTP033",0.509162182465881,0.00389667756027515,FALSE
"1004","IQGAP1 KIAA0051",0.503548054721215,0.00473674594630309,FALSE
"1005","ENTHD1",0.501669996363209,0.00399280100726752,FALSE
"1006","CWC27 SDCCAG10 UNQ438/PRO871",0.501596405809323,0.00430097362641926,FALSE
"1007","PHLDB2 LL5B",0.500220576518782,0.0035413001788477,FALSE
"1008","DYSF FER1L1",0.498286587649686,0.0043086154571919,FALSE
"1009","CEP350 CAP350 KIAA0480 GM133",0.495939270073993,0.00383369717772246,FALSE
"1010","JAM3 UNQ859/PRO1868",0.495346950312451,0.00325748867904712,FALSE
"1011","DALRD3",0.495210464595722,0.00427779390022871,FALSE
"1012","CDK13 CDC2L CDC2L5 CHED KIAA1791",0.493671317036421,0.00373626267836269,FALSE
"1013","WWC3 KIAA1280",0.492754971590355,0.00415906022395741,FALSE
"1014","PRPF6 C20orf14",0.489855727099785,0.0038330675142152,FALSE
"1015","PRDM11 PFM8",0.489580594293457,0.00389025791527282,FALSE
"1016","SPAG6 PF16",0.489294030837804,0.00418570505300317,FALSE
"1017","KRT14",0.487861001889115,0.00466530928186658,FALSE
"1018","FABP9",0.487003115157766,0.00391604266663005,FALSE
"1019","ZNF227",0.485519956575938,0.00326632242574909,FALSE
"1020","PCDHB8 PCDH3I",0.484735856163777,0.00432508260589696,FALSE
"1021","SEL1L2 C20orf50",0.479516700471329,0.00340260846338358,FALSE
"1022","NADSYN1",0.479028226270518,0.0046069643554072,FALSE
"1023","CAVIN1 PTRF FKSG13",0.478127917139357,0.00371474517102424,FALSE
"1024","SCARB2 CD36L2 LIMP2 LIMPII",0.47645687255665,0.00359982477027233,FALSE
"1025","CAMK4 CAMK CAMK-GR CAMKIV",0.474383923418856,0.00342909700547584,FALSE
"1026","RSF1 HBXAP XAP8",0.472774038915077,0.00386977467879776,FALSE
"1027","TMEM132C",0.472769064153312,0.00456830692196356,FALSE
"1028","TF PRO1400",0.472060948548211,0.00402272928862987,FALSE
"1029","MLC1 KIAA0027 WKL1",0.469234608985509,0.00356355727235518,FALSE
"1030","KATNAL2",0.46837181246449,0.00400460507320459,FALSE
"1031","EPHA4 HEK8 SEK TYRO1",0.468343194860616,0.00332264556720777,FALSE
"1032","HAPLN4 BRAL2 KIAA1926",0.467631080123919,0.0035477056870034,FALSE
"1033","BICDL1 BICDR1 CCDC64",0.466311547876355,0.00417576842806863,FALSE
"1034","PGK1 PGKA MIG10 OK/SW-cl.110",0.464642002935651,0.00391327666988055,FALSE
"1035","SLU7",0.46444962938418,0.00346625352343473,FALSE
"1036","PSMD7 MOV34L",0.46431246673534,0.00353389599402078,FALSE
"1037","ADGRF5 GPR116 KIAA0758",0.464217832311274,0.0041436455507501,FALSE
"1038","OGFOD3 C17orf101",0.463673520494272,0.00384975701233619,FALSE
"1039","PRR11",0.459531392818683,0.00380520712751832,FALSE
"1040","CD47 MER6",0.458773907539928,0.00405992925272725,FALSE
"1041","NTAQ1 C8orf32 WDYHV1",0.458236303167297,0.0032865913784453,FALSE
"1042","TACC1 KIAA1103",0.457313384817638,0.00376993754262277,FALSE
"1043","ZSWIM5 KIAA1511",0.457158074925712,0.00362775856066231,FALSE
"1044","PROM2 PROML2 UNQ2521/PRO6014",0.454062804545348,0.00400635112064295,FALSE
"1045","TRIM23 ARD1 ARFD1 RNF46",0.453717762291738,0.00415435240797206,FALSE
"1046","CNTN1",0.453544998051719,0.0042822177798469,FALSE
"1047","TNRC6A CAGH26 KIAA1460 TNRC6",0.45287801411391,0.00396364028128956,FALSE
"1048","MCM6",0.451943419209286,0.00376335018940093,FALSE
"1049","ARC KIAA0278",0.45070006263963,0.00390637114112741,FALSE
"1050","KLHL26",0.449710554407917,0.00378070698634637,FALSE
"1051","EEF1G EF1G PRO1608",0.445849718527327,0.00416973986886427,FALSE
"1052","CXCR3 GPR9",0.445714597737602,0.00369049510800642,FALSE
"1053","STK10 LOK",0.445603648800983,0.00319419460131255,FALSE
"1054","UTRN DMDL DRP1",0.443073569031469,0.00334406663777887,FALSE
"1055","NEURL1B NEURL3",0.442260636285759,0.00397722730729603,FALSE
"1056","RECQL4 RECQ4",0.441284764621422,0.00374415912777384,FALSE
"1057","SSH2 KIAA1725 SSH2L",0.440226559532828,0.00379018068634227,FALSE
"1058","SPEG APEG1 KIAA1297",0.440044628608565,0.00364066974660958,FALSE
"1059","CCSER2 FAM190B KIAA1128 NPD012",0.438564184482669,0.00365793098340537,FALSE
